subj,phase,trial,stim,stim_type,f1,f2,c,resp,corr,rt,f1_is,e_is
x106,learn,941,L18,learn,-0.38636,0.10352,1,1,1,0.376425,size,1
x106,learn,942,L2,learn,0.452544,0.452544,1,1,1,0.409805,size,1
x106,learn,943,L25,learn,-1.07384,-0.62,0,0,1,0.30855,size,1
x106,learn,944,L28,learn,-0.64,0,1,1,1,0.44314,size,1
x106,learn,945,L6,learn,0.62,-1.07384,0,0,1,0.394685,size,1
x106,learn,946,L27,learn,1.301064,-1.301064,0,0,1,0.411425,size,1
x106,learn,947,L19,learn,-0.10352,-0.38636,1,1,1,0.360275,size,1
x106,learn,948,L32,learn,0.10352,-0.38636,1,0,0,0.486225,size,1
x106,learn,949,L17,learn,-0.452544,-0.452544,1,0,0,0.709855,size,1
x106,learn,950,L24,learn,-0.62,1.07384,0,1,0,1.939145,size,1
x106,learn,951,L29,learn,-1.84,0,0,0,1,2.904635,size,1
x106,learn,952,L16,learn,0,0.64,1,1,1,0.71071,size,1
x106,learn,953,L20,learn,0.10352,0.38636,1,1,1,0.491555,size,1
x106,learn,954,L1,learn,-0.38636,-0.10352,1,0,0,0.771285,size,1
x106,learn,955,L23,learn,1.301064,1.301064,0,1,0,0.829985,size,1
x106,learn,956,L31,learn,0.38636,-0.10352,1,1,1,1.099055,size,1
x106,learn,957,L22,learn,1.07384,-0.62,0,0,1,0.293285,size,1
x106,learn,958,L11,learn,0.64,0,1,1,1,0.78046,size,1
x106,learn,959,L7,learn,-0.10352,0.38636,1,1,1,0.412975,size,1
x106,learn,960,L9,learn,0,-0.64,1,0,0,0.40344,size,1
x106,learn,961,L11,learn,0.64,0,1,0,0,0.709555,size,1
x106,learn,962,L14,learn,0.38636,0.10352,1,1,1,0.659675,size,1
x106,learn,963,L27,learn,1.301064,-1.301064,0,0,1,0.483875,size,1
x106,learn,964,L19,learn,-0.10352,-0.38636,1,0,0,0.299615,size,1
x106,learn,965,L5,learn,1.07384,0.62,0,1,0,0.85995,size,1
x106,learn,966,L24,learn,-0.62,1.07384,0,0,1,2.78879,size,1
x106,learn,967,L32,learn,0.10352,-0.38636,1,1,1,1.223605,size,1
x106,learn,968,L7,learn,-0.10352,0.38636,1,1,1,0.992545,size,1
x106,learn,969,L26,learn,-1.07384,0.62,0,1,0,0.385815,size,1
x106,learn,970,L28,learn,-0.64,0,1,0,0,0.849095,size,1
x106,learn,971,L25,learn,-1.07384,-0.62,0,1,0,0.89219,size,1
x106,learn,972,L2,learn,0.452544,0.452544,1,1,1,0.642565,size,1
x106,learn,973,L15,learn,-1.301064,1.301064,0,0,1,1.167125,size,1
x106,learn,974,L16,learn,0,0.64,1,0,0,1.29812,size,1
x106,learn,975,L1,learn,-0.38636,-0.10352,1,1,1,0.848925,size,1
x106,learn,976,L30,learn,0,-1.84,0,0,1,0.648515,size,1
x106,learn,977,L21,learn,-1.301064,-1.301064,0,0,1,0.55975,size,1
x106,learn,978,L3,learn,0.62,1.07384,0,1,0,0.44311,size,1
x106,learn,979,L23,learn,1.301064,1.301064,0,1,0,1.10011,size,1
x106,learn,980,L17,learn,-0.452544,-0.452544,1,1,1,0.480955,size,1
x106,learn,981,L4,learn,-0.452544,0.452544,1,0,0,0.641295,size,1
x106,learn,982,L12,learn,0.452544,-0.452544,1,1,1,1.86561,size,1
x106,learn,983,L22,learn,1.07384,-0.62,0,1,0,0.6464,size,1
x106,learn,984,L20,learn,0.10352,0.38636,1,0,0,1.208725,size,1
x106,learn,985,L8,learn,1.84,0,0,0,1,0.607435,size,1
x106,learn,986,L9,learn,0,-0.64,1,1,1,1.08422,size,1
x106,learn,987,L29,learn,-1.84,0,0,1,0,1.860855,size,1
x106,learn,988,L13,learn,-0.62,-1.07384,0,1,0,0.861665,size,1
x106,learn,989,L6,learn,0.62,-1.07384,0,1,0,0.525705,size,1
x106,learn,990,L10,learn,0,1.84,0,1,0,0.659515,size,1
x106,learn,991,L31,learn,0.38636,-0.10352,1,0,0,0.28544,size,1
x106,learn,992,L18,learn,-0.38636,0.10352,1,1,1,4.485675,size,1
x106,learn,993,L3,learn,0.62,1.07384,0,0,1,5.260645,size,1
x106,learn,994,L30,learn,0,-1.84,0,1,0,0.59158,size,1
x106,learn,995,L23,learn,1.301064,1.301064,0,0,1,0.393425,size,1
x106,learn,996,L19,learn,-0.10352,-0.38636,1,0,0,0.66347,size,1
x106,learn,997,L24,learn,-0.62,1.07384,0,1,0,0.63554,size,1
x106,learn,998,L15,learn,-1.301064,1.301064,0,0,1,0.825745,size,1
x106,learn,999,L22,learn,1.07384,-0.62,0,1,0,0.859515,size,1
x106,learn,1000,L8,learn,1.84,0,0,1,0,0.975855,size,1
x106,learn,1001,L32,learn,0.10352,-0.38636,1,0,0,1.190645,size,1
x106,learn,1002,L29,learn,-1.84,0,0,1,0,0.92605,size,1
x106,learn,1003,L25,learn,-1.07384,-0.62,0,0,1,1.38404,size,1
x106,learn,1004,L26,learn,-1.07384,0.62,0,0,1,0.176775,size,1
x106,learn,1005,L2,learn,0.452544,0.452544,1,0,0,0.55972,size,1
x106,learn,1006,L12,learn,0.452544,-0.452544,1,0,0,0.415565,size,1
x106,learn,1007,L10,learn,0,1.84,0,1,0,0.193685,size,1
x106,learn,1008,L28,learn,-0.64,0,1,0,0,0.879335,size,1
x106,learn,1009,L4,learn,-0.452544,0.452544,1,1,1,0.44763,size,1
x106,learn,1010,L13,learn,-0.62,-1.07384,0,1,0,0.958995,size,1
x106,learn,1011,L17,learn,-0.452544,-0.452544,1,1,1,0.86179,size,1
x106,learn,1012,L31,learn,0.38636,-0.10352,1,1,1,0.394255,size,1
x106,learn,1013,L14,learn,0.38636,0.10352,1,1,1,0.293345,size,1
x106,learn,1014,L9,learn,0,-0.64,1,1,1,0.1658,size,1
x106,learn,1015,L18,learn,-0.38636,0.10352,1,1,1,0.093595,size,1
x106,learn,1016,L7,learn,-0.10352,0.38636,1,1,1,0.74403,size,1
x106,learn,1017,L11,learn,0.64,0,1,1,1,0.39389,size,1
x106,learn,1018,L27,learn,1.301064,-1.301064,0,1,0,0.493265,size,1
x106,learn,1019,L16,learn,0,0.64,1,1,1,0.65757,size,1
x106,learn,1020,L20,learn,0.10352,0.38636,1,1,1,1.012595,size,1
x106,learn,1021,L6,learn,0.62,-1.07384,0,1,0,0.66002,size,1
x106,learn,1022,L5,learn,1.07384,0.62,0,1,0,1.375275,size,1
x106,learn,1023,L1,learn,-0.38636,-0.10352,1,1,1,0.297045,size,1
x106,learn,1024,L21,learn,-1.301064,-1.301064,0,1,0,1.277385,size,1
x106,learn,1025,L19,learn,-0.10352,-0.38636,1,1,1,0.35272,size,1
x106,learn,1026,L9,learn,0,-0.64,1,1,1,0.7257,size,1
x106,learn,1027,L4,learn,-0.452544,0.452544,1,0,0,0.64487,size,1
x106,learn,1028,L29,learn,-1.84,0,0,1,0,0.270425,size,1
x106,learn,1029,L21,learn,-1.301064,-1.301064,0,0,1,0.642585,size,1
x106,learn,1030,L5,learn,1.07384,0.62,0,0,1,1.04505,size,1
x106,learn,1031,L20,learn,0.10352,0.38636,1,0,0,0.597665,size,1
x106,learn,1032,L27,learn,1.301064,-1.301064,0,1,0,0.86756,size,1
x106,learn,1033,L17,learn,-0.452544,-0.452544,1,1,1,0.80232,size,1
x106,learn,1034,L1,learn,-0.38636,-0.10352,1,1,1,0.676535,size,1
x106,learn,1035,L30,learn,0,-1.84,0,1,0,0.69319,size,1
x106,learn,1036,L10,learn,0,1.84,0,0,1,0.819865,size,1
x106,learn,1037,L6,learn,0.62,-1.07384,0,0,1,0.7632,size,1
x106,learn,1038,L22,learn,1.07384,-0.62,0,0,1,0.589815,size,1
x106,learn,1039,L3,learn,0.62,1.07384,0,0,1,0.724285,size,1
x106,learn,1040,L25,learn,-1.07384,-0.62,0,0,1,0.44135,size,1
x106,learn,1041,L28,learn,-0.64,0,1,0,0,0.472955,size,1
x106,learn,1042,L11,learn,0.64,0,1,1,1,0.4766,size,1
x106,learn,1043,L26,learn,-1.07384,0.62,0,1,0,0.48266,size,1
x106,learn,1044,L13,learn,-0.62,-1.07384,0,0,1,0.413795,size,1
x106,learn,1045,L7,learn,-0.10352,0.38636,1,0,0,0.17344,size,1
x106,learn,1046,L32,learn,0.10352,-0.38636,1,1,1,0.84037,size,1
x106,learn,1047,L31,learn,0.38636,-0.10352,1,1,1,0.59324,size,1
x106,learn,1048,L14,learn,0.38636,0.10352,1,1,1,0.56854,size,1
x106,learn,1049,L23,learn,1.301064,1.301064,0,1,0,0.559615,size,1
x106,learn,1050,L12,learn,0.452544,-0.452544,1,0,0,0.243915,size,1
x106,learn,1051,L24,learn,-0.62,1.07384,0,1,0,1.173695,size,1
x106,learn,1052,L18,learn,-0.38636,0.10352,1,0,0,0.40668,size,1
x106,learn,1053,L16,learn,0,0.64,1,1,1,0.53572,size,1
x106,learn,1054,L15,learn,-1.301064,1.301064,0,1,0,0.343915,size,1
x106,learn,1055,L8,learn,1.84,0,0,0,1,0.258665,size,1
x106,learn,1056,L2,learn,0.452544,0.452544,1,0,0,0.69703,size,1
x106,learn,1057,L1,learn,-0.38636,-0.10352,1,1,1,0.785075,size,1
x106,learn,1058,L20,learn,0.10352,0.38636,1,1,1,0.752695,size,1
x106,learn,1059,L25,learn,-1.07384,-0.62,0,1,0,1.25695,size,1
x106,learn,1060,L14,learn,0.38636,0.10352,1,1,1,1.389525,size,1
x106,learn,1061,L21,learn,-1.301064,-1.301064,0,0,1,1.876285,size,1
x106,learn,1062,L22,learn,1.07384,-0.62,0,1,0,1.382375,size,1
x106,learn,1063,L7,learn,-0.10352,0.38636,1,1,1,1.194075,size,1
x106,learn,1064,L17,learn,-0.452544,-0.452544,1,0,0,1.328135,size,1
x106,learn,1065,L29,learn,-1.84,0,0,0,1,1.132085,size,1
x106,learn,1066,L12,learn,0.452544,-0.452544,1,1,1,3.32874,size,1
x106,learn,1067,L24,learn,-0.62,1.07384,0,1,0,1.580865,size,1
x106,learn,1068,L13,learn,-0.62,-1.07384,0,1,0,1.57738,size,1
x106,learn,1069,L19,learn,-0.10352,-0.38636,1,0,0,1.131845,size,1
x106,learn,1070,L8,learn,1.84,0,0,0,1,1.247505,size,1
x106,learn,1071,L18,learn,-0.38636,0.10352,1,0,0,3.17828,size,1
x106,learn,1072,L28,learn,-0.64,0,1,0,0,2.791645,size,1
x106,learn,1073,L3,learn,0.62,1.07384,0,1,0,1.564285,size,1
x106,learn,1074,L11,learn,0.64,0,1,0,0,0.84859,size,1
x106,learn,1075,L30,learn,0,-1.84,0,1,0,0.84847,size,1
x106,learn,1076,L6,learn,0.62,-1.07384,0,0,1,1.36425,size,1
x106,learn,1077,L27,learn,1.301064,-1.301064,0,0,1,0.71501,size,1
x106,learn,1078,L26,learn,-1.07384,0.62,0,0,1,1.34802,size,1
x106,learn,1079,L15,learn,-1.301064,1.301064,0,1,0,1.53067,size,1
x106,learn,1080,L9,learn,0,-0.64,1,0,0,0.71531,size,1
x106,learn,1081,L4,learn,-0.452544,0.452544,1,1,1,0.18304,size,1
x106,learn,1082,L23,learn,1.301064,1.301064,0,0,1,1.577075,size,1
x106,learn,1083,L10,learn,0,1.84,0,0,1,1.17836,size,1
x106,learn,1084,L31,learn,0.38636,-0.10352,1,0,0,1.528565,size,1
x106,learn,1085,L5,learn,1.07384,0.62,0,1,0,2.01355,size,1
x106,learn,1086,L16,learn,0,0.64,1,0,0,2.113095,size,1
x106,learn,1087,L32,learn,0.10352,-0.38636,1,0,0,4.410065,size,1
x106,learn,1088,L2,learn,0.452544,0.452544,1,0,0,3.35747,size,1
x106,learn,1089,L15,learn,-1.301064,1.301064,0,1,0,0.898375,size,1
x106,learn,1090,L5,learn,1.07384,0.62,0,0,1,1.614395,size,1
x106,learn,1091,L20,learn,0.10352,0.38636,1,0,0,0.46593,size,1
x106,learn,1092,L26,learn,-1.07384,0.62,0,0,1,0.81523,size,1
x106,learn,1093,L12,learn,0.452544,-0.452544,1,0,0,0.581995,size,1
x106,learn,1094,L11,learn,0.64,0,1,1,1,0.5131,size,1
x106,learn,1095,L19,learn,-0.10352,-0.38636,1,1,1,0.83169,size,1
x106,learn,1096,L27,learn,1.301064,-1.301064,0,1,0,0.96546,size,1
x106,learn,1097,L13,learn,-0.62,-1.07384,0,0,1,0.73189,size,1
x106,learn,1098,L17,learn,-0.452544,-0.452544,1,0,0,0.695065,size,1
x106,learn,1099,L24,learn,-0.62,1.07384,0,1,0,1.13175,size,1
x106,learn,1100,L3,learn,0.62,1.07384,0,0,1,0.449645,size,1
x106,learn,1101,L25,learn,-1.07384,-0.62,0,0,1,0.799095,size,1
x106,learn,1102,L10,learn,0,1.84,0,0,1,0.716225,size,1
x106,learn,1103,L4,learn,-0.452544,0.452544,1,0,0,0.544665,size,1
x106,learn,1104,L18,learn,-0.38636,0.10352,1,1,1,0.582445,size,1
x106,learn,1105,L30,learn,0,-1.84,0,1,0,0.66571,size,1
x106,learn,1106,L8,learn,1.84,0,0,0,1,0.579805,size,1
x106,learn,1107,L6,learn,0.62,-1.07384,0,0,1,0.748525,size,1
x106,learn,1108,L22,learn,1.07384,-0.62,0,0,1,0.51164,size,1
x106,learn,1109,L7,learn,-0.10352,0.38636,1,0,0,0.632135,size,1
x106,learn,1110,L28,learn,-0.64,0,1,0,0,1.248125,size,1
x106,learn,1111,L32,learn,0.10352,-0.38636,1,1,1,0.6589,size,1
x106,learn,1112,L31,learn,0.38636,-0.10352,1,1,1,1.398075,size,1
x106,learn,1113,L21,learn,-1.301064,-1.301064,0,1,0,3.246625,size,1
x106,learn,1114,L9,learn,0,-0.64,1,0,0,1.256335,size,1
x106,learn,1115,L23,learn,1.301064,1.301064,0,0,1,0.909075,size,1
x106,learn,1116,L1,learn,-0.38636,-0.10352,1,0,0,0.913245,size,1
x106,learn,1117,L14,learn,0.38636,0.10352,1,0,0,0.963225,size,1
x106,learn,1118,L16,learn,0,0.64,1,0,0,1.052155,size,1
x106,learn,1119,L29,learn,-1.84,0,0,0,1,1.32525,size,1
x106,learn,1120,L2,learn,0.452544,0.452544,1,0,0,1.175275,size,1
x106,learn,1121,L19,learn,-0.10352,-0.38636,1,0,0,2.210275,size,1
x106,learn,1122,L16,learn,0,0.64,1,1,1,0.77624,size,1
x106,learn,1123,L2,learn,0.452544,0.452544,1,1,1,0.51084,size,1
x106,learn,1124,L3,learn,0.62,1.07384,0,1,0,0.449045,size,1
x106,learn,1125,L25,learn,-1.07384,-0.62,0,0,1,0.691965,size,1
x106,learn,1126,L22,learn,1.07384,-0.62,0,0,1,0.86697,size,1
x106,learn,1127,L9,learn,0,-0.64,1,0,0,0.53582,size,1
x106,learn,1128,L5,learn,1.07384,0.62,0,1,0,0.58241,size,1
x106,learn,1129,L17,learn,-0.452544,-0.452544,1,1,1,0.74965,size,1
x106,learn,1130,L6,learn,0.62,-1.07384,0,1,0,1.16514,size,1
x106,learn,1131,L18,learn,-0.38636,0.10352,1,0,0,0.84882,size,1
x106,learn,1132,L13,learn,-0.62,-1.07384,0,1,0,1.18135,size,1
x106,learn,1133,L21,learn,-1.301064,-1.301064,0,0,1,0.62773,size,1
x106,learn,1134,L24,learn,-0.62,1.07384,0,0,1,0.615115,size,1
x106,learn,1135,L1,learn,-0.38636,-0.10352,1,0,0,0.56602,size,1
x106,learn,1136,L31,learn,0.38636,-0.10352,1,1,1,0.777865,size,1
x106,learn,1137,L4,learn,-0.452544,0.452544,1,1,1,0.48359,size,1
x106,learn,1138,L10,learn,0,1.84,0,0,1,0.91498,size,1
x106,learn,1139,L12,learn,0.452544,-0.452544,1,1,1,0.582175,size,1
x106,learn,1140,L20,learn,0.10352,0.38636,1,1,1,0.44949,size,1
x106,learn,1141,L27,learn,1.301064,-1.301064,0,1,0,0.565755,size,1
x106,learn,1142,L7,learn,-0.10352,0.38636,1,0,0,0.4653,size,1
x106,learn,1143,L14,learn,0.38636,0.10352,1,0,0,2.110665,size,1
x106,learn,1144,L8,learn,1.84,0,0,1,0,0.88171,size,1
x106,learn,1145,L28,learn,-0.64,0,1,1,1,1.012485,size,1
x106,learn,1146,L30,learn,0,-1.84,0,1,0,0.550425,size,1
x106,learn,1147,L29,learn,-1.84,0,0,0,1,0.9651,size,1
x106,learn,1148,L26,learn,-1.07384,0.62,0,0,1,0.265805,size,1
x106,learn,1149,L15,learn,-1.301064,1.301064,0,0,1,0.310635,size,1
x106,learn,1150,L23,learn,1.301064,1.301064,0,0,1,0.565715,size,1
x106,learn,1151,L11,learn,0.64,0,1,0,0,0.877075,size,1
x106,learn,1152,L32,learn,0.10352,-0.38636,1,0,0,1.53975,size,1
x106,learn,1153,L13,learn,-0.62,-1.07384,0,0,1,1.026445,size,1
x106,learn,1154,L31,learn,0.38636,-0.10352,1,0,0,3.01241,size,1
x106,learn,1155,L23,learn,1.301064,1.301064,0,1,0,0.678655,size,1
x106,learn,1156,L28,learn,-0.64,0,1,0,0,0.96815,size,1
x106,learn,1157,L30,learn,0,-1.84,0,1,0,0.39221,size,1
x106,learn,1158,L24,learn,-0.62,1.07384,0,1,0,0.77422,size,1
x106,learn,1159,L27,learn,1.301064,-1.301064,0,0,1,0.72411,size,1
x106,learn,1160,L17,learn,-0.452544,-0.452544,1,1,1,0.550035,size,1
x106,learn,1161,L21,learn,-1.301064,-1.301064,0,1,0,0.45742,size,1
x106,learn,1162,L32,learn,0.10352,-0.38636,1,0,0,0.65779,size,1
x106,learn,1163,L15,learn,-1.301064,1.301064,0,0,1,0.843245,size,1
x106,learn,1164,L19,learn,-0.10352,-0.38636,1,0,0,1.29795,size,1
x106,learn,1165,L29,learn,-1.84,0,0,0,1,0.841275,size,1
x106,learn,1166,L16,learn,0,0.64,1,0,0,1.71293,size,1
x106,learn,1167,L5,learn,1.07384,0.62,0,1,0,0.69098,size,1
x106,learn,1168,L1,learn,-0.38636,-0.10352,1,0,0,0.79927,size,1
x106,learn,1169,L14,learn,0.38636,0.10352,1,0,0,1.307175,size,1
x106,learn,1170,L2,learn,0.452544,0.452544,1,0,0,1.630765,size,1
x106,learn,1171,L11,learn,0.64,0,1,0,0,2.515815,size,1
x106,learn,1172,L25,learn,-1.07384,-0.62,0,1,0,1.74448,size,1
x106,learn,1173,L4,learn,-0.452544,0.452544,1,0,0,1.35569,size,1
x106,learn,1174,L8,learn,1.84,0,0,0,1,1.38908,size,1
x106,learn,1175,L10,learn,0,1.84,0,0,1,3.16786,size,1
x106,learn,1176,L3,learn,0.62,1.07384,0,0,1,0.823385,size,1
x106,learn,1177,L20,learn,0.10352,0.38636,1,0,0,1.39161,size,1
x106,learn,1178,L22,learn,1.07384,-0.62,0,1,0,0.6767,size,1
x106,learn,1179,L7,learn,-0.10352,0.38636,1,0,0,3.032385,size,1
x106,learn,1180,L9,learn,0,-0.64,1,0,0,1.684825,size,1
x106,learn,1181,L6,learn,0.62,-1.07384,0,1,0,0.859075,size,1
x106,learn,1182,L26,learn,-1.07384,0.62,0,0,1,0.32484,size,1
x106,learn,1183,L12,learn,0.452544,-0.452544,1,1,1,0.64486,size,1
x106,learn,1184,L18,learn,-0.38636,0.10352,1,1,1,0.42674,size,1
x106,learn,1185,L4,learn,-0.452544,0.452544,1,1,1,0.84507,size,1
x106,learn,1186,L15,learn,-1.301064,1.301064,0,1,0,1.33985,size,1
x106,learn,1187,L14,learn,0.38636,0.10352,1,1,1,0.740145,size,1
x106,learn,1188,L17,learn,-0.452544,-0.452544,1,1,1,2.572825,size,1
x106,learn,1189,L32,learn,0.10352,-0.38636,1,1,1,1.5624,size,1
x106,learn,1190,L23,learn,1.301064,1.301064,0,1,0,3.55349,size,1
x106,learn,1191,L28,learn,-0.64,0,1,0,0,1.18984,size,1
x106,learn,1192,L18,learn,-0.38636,0.10352,1,0,0,0.9267,size,1
x106,learn,1193,L20,learn,0.10352,0.38636,1,1,1,5.310195,size,1
x106,learn,1194,L2,learn,0.452544,0.452544,1,1,1,3.0624,size,1
x106,learn,1195,L9,learn,0,-0.64,1,1,1,2.83022,size,1
x106,learn,1196,L6,learn,0.62,-1.07384,0,1,0,0.74058,size,1
x106,learn,1197,L24,learn,-0.62,1.07384,0,1,0,0.369605,size,1
x106,learn,1198,L13,learn,-0.62,-1.07384,0,0,1,1.05671,size,1
x106,learn,1199,L12,learn,0.452544,-0.452544,1,0,0,3.370575,size,1
x106,learn,1200,L5,learn,1.07384,0.62,0,0,1,1.64799,size,1
x106,learn,1201,L25,learn,-1.07384,-0.62,0,0,1,1.24416,size,1
x106,learn,1202,L29,learn,-1.84,0,0,0,1,2.06076,size,1
x106,learn,1203,L7,learn,-0.10352,0.38636,1,0,0,0.72577,size,1
x106,learn,1204,L1,learn,-0.38636,-0.10352,1,0,0,0.467275,size,1
x106,learn,1205,L31,learn,0.38636,-0.10352,1,1,1,0.291945,size,1
x106,learn,1206,L26,learn,-1.07384,0.62,0,0,1,0.80706,size,1
x106,learn,1207,L3,learn,0.62,1.07384,0,1,0,1.09059,size,1
x106,learn,1208,L8,learn,1.84,0,0,0,1,0.790345,size,1
x106,learn,1209,L11,learn,0.64,0,1,0,0,0.85092,size,1
x106,learn,1210,L22,learn,1.07384,-0.62,0,1,0,1.66098,size,1
x106,learn,1211,L27,learn,1.301064,-1.301064,0,1,0,0.807855,size,1
x106,learn,1212,L10,learn,0,1.84,0,0,1,2.915885,size,1
x106,learn,1213,L16,learn,0,0.64,1,0,0,7.44335,size,1
x106,learn,1214,L30,learn,0,-1.84,0,0,1,2.730775,size,1
x106,learn,1215,L19,learn,-0.10352,-0.38636,1,0,0,2.703215,size,1
x106,learn,1216,L21,learn,-1.301064,-1.301064,0,0,1,0.58001,size,1
x106,learn,1217,L11,learn,0.64,0,1,0,0,7.177605,size,1
x106,learn,1218,L8,learn,1.84,0,0,0,1,1.80438,size,1
x106,learn,1219,L32,learn,0.10352,-0.38636,1,0,0,2.421095,size,1
x106,learn,1220,L3,learn,0.62,1.07384,0,1,0,0.64901,size,1
x106,learn,1221,L31,learn,0.38636,-0.10352,1,1,1,0.42428,size,1
x106,learn,1222,L12,learn,0.452544,-0.452544,1,0,0,1.066015,size,1
x106,learn,1223,L21,learn,-1.301064,-1.301064,0,0,1,3.264165,size,1
x106,learn,1224,L26,learn,-1.07384,0.62,0,0,1,0.8407,size,1
x106,learn,1225,L9,learn,0,-0.64,1,0,0,1.90757,size,1
x106,learn,1226,L19,learn,-0.10352,-0.38636,1,0,0,2.30472,size,1
x106,learn,1227,L6,learn,0.62,-1.07384,0,0,1,6.481715,size,1
x106,learn,1228,L1,learn,-0.38636,-0.10352,1,0,0,1.40397,size,1
x106,learn,1229,L10,learn,0,1.84,0,1,0,0.75887,size,1
x106,learn,1230,L20,learn,0.10352,0.38636,1,0,0,0.510395,size,1
x106,learn,1231,L7,learn,-0.10352,0.38636,1,1,1,0.957615,size,1
x106,learn,1232,L2,learn,0.452544,0.452544,1,1,1,3.353365,size,1
x106,learn,1233,L29,learn,-1.84,0,0,1,0,2.08895,size,1
x106,learn,1234,L15,learn,-1.301064,1.301064,0,0,1,1.72119,size,1
x106,learn,1235,L17,learn,-0.452544,-0.452544,1,0,0,0.690785,size,1
x106,learn,1236,L4,learn,-0.452544,0.452544,1,0,0,1.39028,size,1
x106,learn,1237,L14,learn,0.38636,0.10352,1,1,1,2.397745,size,1
x106,learn,1238,L16,learn,0,0.64,1,1,1,1.329015,size,1
x106,learn,1239,L24,learn,-0.62,1.07384,0,1,0,0.6235,size,1
x106,learn,1240,L28,learn,-0.64,0,1,0,0,1.809765,size,1
x106,learn,1241,L13,learn,-0.62,-1.07384,0,0,1,11.516025,size,1
x106,learn,1242,L30,learn,0,-1.84,0,0,1,1.124925,size,1
x106,learn,1243,L22,learn,1.07384,-0.62,0,1,0,1.20137,size,1
x106,learn,1244,L25,learn,-1.07384,-0.62,0,0,1,2.35752,size,1
x106,learn,1245,L5,learn,1.07384,0.62,0,0,1,5.35491,size,1
x106,learn,1246,L18,learn,-0.38636,0.10352,1,0,0,2.95666,size,1
x106,learn,1247,L27,learn,1.301064,-1.301064,0,0,1,0.88393,size,1
x106,learn,1248,L23,learn,1.301064,1.301064,0,0,1,2.87444,size,1
x106,learn,1249,L29,learn,-1.84,0,0,0,1,2.649435,size,1
x106,learn,1250,L8,learn,1.84,0,0,0,1,1.8138,size,1
x106,learn,1251,L4,learn,-0.452544,0.452544,1,0,0,0.701515,size,1
x106,learn,1252,L18,learn,-0.38636,0.10352,1,1,1,1.056585,size,1
x106,learn,1253,L10,learn,0,1.84,0,1,0,4.25501,size,1
x106,learn,1254,L21,learn,-1.301064,-1.301064,0,0,1,0.152185,size,1
x106,learn,1255,L1,learn,-0.38636,-0.10352,1,0,0,2.509335,size,1
x106,learn,1256,L17,learn,-0.452544,-0.452544,1,0,0,2.316695,size,1
x106,learn,1257,L6,learn,0.62,-1.07384,0,0,1,1.742145,size,1
x106,learn,1258,L20,learn,0.10352,0.38636,1,0,0,2.5879,size,1
x106,learn,1259,L31,learn,0.38636,-0.10352,1,0,0,4.4335,size,1
x106,learn,1260,L23,learn,1.301064,1.301064,0,0,1,0.63272,size,1
x106,learn,1261,L7,learn,-0.10352,0.38636,1,0,0,0.94912,size,1
x106,learn,1262,L32,learn,0.10352,-0.38636,1,0,0,2.063735,size,1
x106,learn,1263,L30,learn,0,-1.84,0,0,1,0.99722,size,1
x106,learn,1264,L25,learn,-1.07384,-0.62,0,0,1,6.79105,size,1
x106,learn,1265,L15,learn,-1.301064,1.301064,0,0,1,1.77329,size,1
x106,learn,1266,L13,learn,-0.62,-1.07384,0,0,1,3.58963,size,1
x106,learn,1267,L24,learn,-0.62,1.07384,0,1,0,2.171665,size,1
x106,learn,1268,L9,learn,0,-0.64,1,0,0,4.268235,size,1
x106,learn,1269,L11,learn,0.64,0,1,0,0,0.551435,size,1
x106,learn,1270,L5,learn,1.07384,0.62,0,1,0,2.48809,size,1
x106,learn,1271,L3,learn,0.62,1.07384,0,1,0,4.010155,size,1
x106,learn,1272,L28,learn,-0.64,0,1,0,0,5.20173,size,1
x106,learn,1273,L19,learn,-0.10352,-0.38636,1,1,1,0.703775,size,1
x106,learn,1274,L16,learn,0,0.64,1,1,1,3.597715,size,1
x106,learn,1275,L27,learn,1.301064,-1.301064,0,1,0,0.56206,size,1
x106,learn,1276,L2,learn,0.452544,0.452544,1,1,1,2.68623,size,1
x106,learn,1277,L14,learn,0.38636,0.10352,1,1,1,2.304435,size,1
x106,learn,1278,L26,learn,-1.07384,0.62,0,1,0,2.842795,size,1
x106,learn,1279,L22,learn,1.07384,-0.62,0,1,0,0.475355,size,1
x106,learn,1280,L12,learn,0.452544,-0.452544,1,0,0,0.408355,size,1
x106,transfer,1281,L19,learn,-0.10352,-0.38636,1,0,0,0.886215,size,1
x106,transfer,1282,L24,learn,-0.62,1.07384,0,0,1,1.6227,size,1
x106,transfer,1283,T7,transfer,-0.3067,0.7667,,1,,2.09043,size,1
x106,transfer,1284,L6,learn,0.62,-1.07384,0,0,1,1.541665,size,1
x106,transfer,1285,L22,learn,1.07384,-0.62,0,0,1,2.06715,size,1
x106,transfer,1286,L31,learn,0.38636,-0.10352,1,0,0,4.41941,size,1
x106,transfer,1287,L29,learn,-1.84,0,0,0,1,1.029225,size,1
x106,transfer,1288,L9,learn,0,-0.64,1,1,1,1.170405,size,1
x106,transfer,1289,L4,learn,-0.452544,0.452544,1,0,0,3.14804,size,1
x106,transfer,1290,T3,transfer,-0.7667,-0.3067,,0,,2.435925,size,1
x106,transfer,1291,L27,learn,1.301064,-1.301064,0,0,1,1.34485,size,1
x106,transfer,1292,T7,transfer,-0.3067,0.7667,,0,,0.90721,size,1
x106,transfer,1293,L2,learn,0.452544,0.452544,1,0,0,1.362585,size,1
